O,D,time_minutes
10106,11416,60.0
10106,11417,60.0
10106,11418,47.0
10106,11419,54.0
10106,11420,62.0
10106,11421,51.0
10106,11422,64.0
10106,11423,56.0
10106,11426,81.0
10106,11427,73.0
10106,11428,73.0
10106,11429,69.0
10106,11430,84.0
10106,11432,44.0
10106,11433,55.0
10106,11434,65.0
10106,11435,39.0
10106,11436,57.0
10107,10001,14.0
10107,10002,28.0
10107,10003,20.0
10107,10004,29.0
10107,10005,29.0
10107,10006,24.0
10107,10007,19.0
10107,10009,28.0
10107,10010,21.0
10107,10011,14.0
10107,10012,17.0
10107,10013,20.0
10107,10014,19.0
10107,10016,23.0
10107,10017,19.0
10107,10018,14.0
10107,10019,6.0
10107,10020,11.0
10107,10021,11.0
10107,10022,23.0
10107,10023,11.0
10107,10024,15.0
10107,10025,16.0
10107,10026,20.0
10107,10027,13.0
10107,10028,15.0
10107,10029,27.0
10107,10030,25.0
10107,10031,24.0
10107,10032,25.0
10107,10033,29.0
10107,10034,34.0
10107,10035,31.0
10107,10036,10.0
10107,10037,25.0
10107,10038,27.0
10107,10039,27.0
10107,10040,33.0
10107,10041,32.0
10107,10043,29.0
10107,10044,13.0
10107,10045,23.0
10107,10047,17.0
10107,10048,23.0
10107,10055,11.0
10107,10065,14.0
10107,10069,22.0
10107,10075,17.0
10107,10080,25.0
10107,10081,24.0
10107,10096,15.0
10107,10097,5.0
10107,10103,10.0
10107,10104,13.0
10107,10105,7.0
10107,10106,2.0
10107,10107,0.0
10107,10110,13.0
10107,10111,13.0
10107,10112,9.0
10107,10115,20.0
10107,10118,12.0
10107,10119,10.0
10107,10120,11.0
10107,10121,10.0
10107,10122,11.0
10107,10123,11.0
10107,10128,19.0
10107,10151,11.0
10107,10152,14.0
10107,10153,10.0
10107,10154,14.0
10107,10155,12.0
10107,10158,20.0
10107,10162,20.0
10107,10165,17.0
10107,10166,18.0
10107,10167,17.0
10107,10168,15.0
10107,10169,17.0
10107,10170,13.0
10107,10171,16.0
10107,10172,17.0
10107,10174,15.0
10107,10178,15.0
10107,10196,10.0
10107,10203,28.0
10107,10259,24.0
10107,10260,28.0
10107,10265,27.0
10107,10270,26.0
10107,10271,25.0
10107,10275,26.0
10107,10278,24.0
10107,10279,23.0
10107,10280,29.0
10107,10281,29.0
10107,10282,29.0
10107,10285,28.0
10107,10286,29.0
10107,10301,83.0
10107,10302,81.0
10107,10303,96.0
10107,10304,68.0
10107,10305,71.0
10107,10306,74.0
10107,10307,111.0
10107,10308,79.0
10107,10309,96.0
10107,10310,78.0
10107,10312,91.0
10107,10314,80.0
10107,10451,36.0
10107,10452,32.0
10107,10453,37.0
10107,10454,34.0
10107,10455,38.0
10107,10456,41.0
10107,10457,38.0
10107,10458,41.0
10107,10459,40.0
10107,10460,46.0
10107,10461,59.0
10107,10462,59.0
10107,10463,37.0
10107,10464,76.0
10107,10465,75.0
10107,10466,66.0
10107,10467,59.0
10107,10468,40.0
10107,10469,61.0
10107,10470,59.0
10107,10471,62.0
10107,10472,47.0
10107,10473,65.0
10107,10474,53.0
10107,10475,80.0
10107,11001,83.0
10107,11004,75.0
10107,11005,81.0
10107,11040,80.0
10107,11096,88.0
10107,11101,16.0
10107,11102,30.0
10107,11103,31.0
10107,11104,24.0
10107,11105,27.0
10107,11106,26.0
10107,11109,28.0
10107,11201,32.0
10107,11203,60.0
10107,11204,47.0
10107,11205,44.0
10107,11206,35.0
10107,11207,51.0
10107,11208,41.0
10107,11209,52.0
10107,11210,66.0
10107,11211,30.0
10107,11212,55.0
10107,11213,42.0
10107,11214,57.0
10107,11215,42.0
10107,11216,33.0
10107,11217,31.0
10107,11218,53.0
10107,11219,46.0
10107,11220,43.0
10107,11221,48.0
10107,11222,30.0
10107,11223,59.0
10107,11224,69.0
10107,11225,48.0
10107,11226,47.0
10107,11228,62.0
10107,11229,65.0
10107,11230,54.0
10107,11231,37.0
10107,11232,39.0
10107,11233,42.0
10107,11234,75.0
10107,11235,57.0
10107,11236,62.0
10107,11237,34.0
10107,11238,39.0
10107,11239,75.0
10107,11249,35.0
10107,11251,43.0
10107,11354,52.0
10107,11355,46.0
10107,11356,63.0
10107,11357,68.0
10107,11358,49.0
10107,11359,79.0
10107,11360,76.0
10107,11361,48.0
10107,11362,84.0
10107,11363,59.0
10107,11364,78.0
10107,11365,71.0
10107,11366,53.0
10107,11367,51.0
10107,11368,39.0
10107,11369,50.0
10107,11370,43.0
10107,11371,56.0
10107,11372,36.0
10107,11373,33.0
10107,11374,35.0
10107,11375,34.0
10107,11377,26.0
10107,11378,57.0
10107,11379,60.0
10107,11385,52.0
10107,11411,77.0
10107,11412,66.0
10107,11413,61.0
10107,11414,74.0
10107,11415,44.0
10107,11416,58.0
10107,11417,58.0
10107,11418,49.0
10107,11419,62.0
10107,11420,65.0
10107,11421,55.0
10107,11422,66.0
10107,11423,58.0
10107,11426,83.0
10107,11427,65.0
10107,11428,79.0
10107,11429,74.0
10107,11430,85.0
10107,11432,47.0
10107,11433,55.0
10107,11434,67.0
10107,11435,41.0
10107,11436,59.0
10110,10001,15.0
10110,10002,21.0
10110,10003,17.0
10110,10004,25.0
10110,10005,24.0
10110,10006,23.0
10110,10007,14.0
10110,10009,31.0
10110,10010,15.0
10110,10011,15.0
10110,10012,12.0
10110,10013,15.0
10110,10014,18.0
10110,10016,15.0
10110,10017,9.0
10110,10018,12.0
10110,10019,15.0
10110,10020,9.0
10110,10021,18.0
10110,10022,15.0
10110,10023,17.0
10110,10024,22.0
10110,10025,24.0
10110,10026,27.0
10110,10027,22.0
10110,10028,22.0
10110,10029,25.0
10110,10030,31.0
10110,10031,32.0
10110,10032,36.0
10110,10033,37.0
10110,10034,43.0
10110,10035,26.0
10110,10036,14.0
10110,10037,31.0
10110,10038,24.0
10110,10039,31.0
10110,10040,41.0
10110,10041,30.0
10110,10043,27.0
10110,10044,15.0
10110,10045,22.0
10110,10047,11.0
10110,10048,24.0
10110,10055,10.0
10110,10065,16.0
10110,10069,23.0
10110,10075,22.0
10110,10080,23.0
10110,10081,23.0
10110,10096,4.0
10110,10097,12.0
10110,10103,10.0
10110,10104,11.0
10110,10105,10.0
10110,10106,11.0
10110,10107,13.0
10110,10110,0.0
10110,10111,8.0
10110,10112,10.0
10110,10115,28.0
10110,10118,9.0
10110,10119,10.0
10110,10120,8.0
10110,10121,11.0
10110,10122,11.0
10110,10123,10.0
10110,10128,23.0
10110,10151,14.0
10110,10152,12.0
10110,10153,13.0
10110,10154,10.0
10110,10155,12.0
10110,10158,9.0
10110,10162,25.0
10110,10165,4.0
10110,10166,8.0
10110,10167,8.0
10110,10168,5.0
10110,10169,7.0
10110,10170,5.0
10110,10171,11.0
10110,10172,9.0
10110,10174,5.0
10110,10178,5.0
10110,10196,6.0
10110,10203,22.0
10110,10259,22.0
10110,10260,23.0
10110,10265,26.0
10110,10270,24.0
10110,10271,22.0
10110,10275,24.0
10110,10278,21.0
10110,10279,22.0
10110,10280,29.0
10110,10281,29.0
10110,10282,26.0
10110,10285,26.0
10110,10286,23.0
10110,10301,76.0
10110,10302,74.0
10110,10303,93.0
10110,10304,76.0
10110,10305,71.0
10110,10306,68.0
10110,10307,90.0
10110,10308,75.0
10110,10309,87.0
10110,10310,73.0
10110,10312,83.0
10110,10314,76.0
10110,10451,31.0
10110,10452,32.0
10110,10453,42.0
10110,10454,29.0
10110,10455,35.0
10110,10456,31.0
10110,10457,24.0
10110,10458,31.0
10110,10459,37.0
10110,10460,42.0
10110,10461,59.0
10110,10462,59.0
10110,10463,45.0
10110,10464,80.0
10110,10465,66.0
10110,10466,47.0
10110,10467,38.0
10110,10468,42.0
10110,10469,57.0
10110,10470,41.0
10110,10471,48.0
10110,10472,43.0
10110,10473,57.0
10110,10474,49.0
10110,10475,71.0
10110,11001,80.0
10110,11004,66.0
10110,11005,82.0
10110,11040,71.0
10110,11096,86.0
10110,11101,16.0
10110,11102,36.0
10110,11103,32.0
10110,11104,21.0
10110,11105,25.0
10110,11106,27.0
10110,11109,16.0
10110,11201,31.0
10110,11203,61.0
10110,11204,51.0
10110,11205,42.0
10110,11206,32.0
10110,11207,50.0
10110,11208,41.0
10110,11209,46.0
10110,11210,55.0
10110,11211,30.0
10110,11212,50.0
10110,11213,39.0
10110,11214,52.0
10110,11215,36.0
10110,11216,31.0
10110,11217,26.0
10110,11218,45.0
10110,11219,41.0
10110,11220,46.0
10110,11221,39.0
10110,11222,27.0
10110,11223,55.0
10110,11224,64.0
10110,11225,40.0
10110,11226,44.0
10110,11228,57.0
10110,11229,68.0
10110,11230,54.0
10110,11231,35.0
10110,11232,33.0
10110,11233,44.0
10110,11234,76.0
10110,11235,52.0
10110,11236,60.0
10110,11237,38.0
10110,11238,38.0
10110,11239,74.0
10110,11249,31.0
10110,11251,38.0
10110,11354,49.0
10110,11355,47.0
10110,11356,64.0
10110,11357,58.0
10110,11358,49.0
10110,11359,68.0
10110,11360,65.0
10110,11361,49.0
10110,11362,75.0
10110,11363,58.0
10110,11364,69.0
10110,11365,61.0
10110,11366,53.0
10110,11367,54.0
10110,11368,35.0
10110,11369,48.0
10110,11370,43.0
10110,11371,58.0
10110,11372,33.0
10110,11373,33.0
10110,11374,35.0
10110,11375,32.0
10110,11377,23.0
10110,11378,50.0
10110,11379,48.0
10110,11385,44.0
10110,11411,80.0
10110,11412,68.0
10110,11413,64.0
10110,11414,73.0
10110,11415,46.0
10110,11416,64.0
10110,11417,63.0
10110,11418,51.0
10110,11419,59.0
10110,11420,63.0
10110,11421,56.0
10110,11422,69.0
10110,11423,56.0
10110,11426,74.0
10110,11427,61.0
10110,11428,71.0
10110,11429,71.0
10110,11430,95.0
10110,11432,41.0
10110,11433,57.0
10110,11434,74.0
10110,11435,40.0
10110,11436,62.0
10111,10001,18.0
10111,10002,24.0
10111,10003,21.0
10111,10004,32.0
10111,10005,29.0
10111,10006,27.0
10111,10007,11.0
10111,10009,31.0
10111,10010,19.0
10111,10011,19.0
10111,10012,15.0
10111,10013,24.0
10111,10014,22.0
10111,10016,16.0
10111,10017,15.0
10111,10018,16.0
10111,10019,13.0
10111,10020,1.0
10111,10021,18.0
10111,10022,11.0
10111,10023,16.0
10111,10024,22.0
10111,10025,23.0
10111,10026,25.0
10111,10027,19.0
10111,10028,22.0
10111,10029,24.0
10111,10030,32.0
10111,10031,31.0
10111,10032,30.0
10111,10033,36.0
10111,10034,42.0
10111,10035,30.0
10111,10036,16.0
10111,10037,34.0
10111,10038,30.0
10111,10039,31.0
10111,10040,40.0
10111,10041,36.0
10111,10043,33.0
10111,10044,16.0
10111,10045,26.0
10111,10047,14.0
10111,10048,26.0
10111,10055,4.0
10111,10065,17.0
10111,10069,27.0
10111,10075,21.0
10111,10080,28.0
10111,10081,33.0
10111,10096,8.0
10111,10097,9.0
10111,10103,2.0
10111,10104,2.0
10111,10105,7.0
10111,10106,9.0
10111,10107,14.0
10111,10110,10.0
10111,10111,0.0
10111,10112,2.0
10111,10115,27.0
10111,10118,14.0
10111,10119,13.0
10111,10120,11.0
10111,10121,13.0
10111,10122,12.0
10111,10123,14.0
10111,10128,24.0
10111,10151,6.0
10111,10152,8.0
10111,10153,6.0
10111,10154,7.0
10111,10155,15.0
10111,10158,16.0
10111,10162,24.0
10111,10165,10.0
10111,10166,9.0
10111,10167,9.0
10111,10168,12.0
10111,10169,8.0
10111,10170,11.0
10111,10171,6.0
10111,10172,9.0
10111,10174,12.0
10111,10178,11.0
10111,10196,6.0
10111,10203,29.0
10111,10259,30.0
10111,10260,31.0
10111,10265,31.0
10111,10270,31.0
10111,10271,30.0
10111,10275,28.0
10111,10278,27.0
10111,10279,25.0
10111,10280,34.0
10111,10281,31.0
10111,10282,32.0
10111,10285,31.0
10111,10286,31.0
10111,10301,84.0
10111,10302,82.0
10111,10303,99.0
10111,10304,79.0
10111,10305,74.0
10111,10306,77.0
10111,10307,101.0
10111,10308,84.0
10111,10309,98.0
10111,10310,77.0
10111,10312,92.0
10111,10314,85.0
10111,10451,39.0
10111,10452,38.0
10111,10453,42.0
10111,10454,31.0
10111,10455,43.0
10111,10456,40.0
10111,10457,33.0
10111,10458,40.0
10111,10459,42.0
10111,10460,50.0
10111,10461,64.0
10111,10462,55.0
10111,10463,44.0
10111,10464,93.0
10111,10465,58.0
10111,10466,69.0
10111,10467,46.0
10111,10468,45.0
10111,10469,65.0
10111,10470,50.0
10111,10471,56.0
10111,10472,43.0
10111,10473,53.0
10111,10474,46.0
10111,10475,67.0
10111,11001,80.0
10111,11004,69.0
10111,11005,86.0
10111,11040,71.0
10111,11096,78.0
10111,11101,16.0
10111,11102,33.0
10111,11103,28.0
10111,11104,23.0
10111,11105,64.0
10111,11106,28.0
10111,11109,24.0
10111,11201,32.0
10111,11203,62.0
10111,11204,53.0
10111,11205,38.0
10111,11206,36.0
10111,11207,53.0
10111,11208,44.0
10111,11209,49.0
10111,11210,56.0
10111,11211,36.0
10111,11212,53.0
10111,11213,45.0
10111,11214,55.0
10111,11215,40.0
10111,11216,42.0
10111,11217,29.0
10111,11218,48.0
10111,11219,44.0
10111,11220,48.0
10111,11221,41.0
10111,11222,25.0
10111,11223,58.0
10111,11224,67.0
10111,11225,43.0
10111,11226,47.0
10111,11228,60.0
10111,11229,67.0
10111,11230,44.0
10111,11231,38.0
10111,11232,36.0
10111,11233,44.0
10111,11234,69.0
10111,11235,55.0
10111,11236,66.0
10111,11237,42.0
10111,11238,41.0
10111,11239,81.0
10111,11249,35.0
10111,11251,41.0
10111,11354,50.0
10111,11355,46.0
10111,11356,58.0
10111,11357,62.0
10111,11358,49.0
10111,11359,73.0
10111,11360,70.0
10111,11361,49.0
10111,11362,78.0
10111,11363,61.0
10111,11364,74.0
10111,11365,60.0
10111,11366,56.0
10111,11367,46.0
10111,11368,30.0
10111,11369,51.0
10111,11370,48.0
10111,11371,55.0
10111,11372,27.0
10111,11373,29.0
10111,11374,33.0
10111,11375,29.0
10111,11377,25.0
10111,11378,45.0
10111,11379,49.0
10111,11385,48.0
10111,11411,74.0
10111,11412,59.0
10111,11413,56.0
10111,11414,69.0
10111,11415,40.0
10111,11416,60.0
10111,11417,60.0
10111,11418,47.0
10111,11419,52.0
10111,11420,60.0
10111,11421,49.0
10111,11422,62.0
10111,11423,55.0
10111,11426,74.0
10111,11427,66.0
10111,11428,71.0
10111,11429,71.0
10111,11430,80.0
10111,11432,42.0
10111,11433,51.0
10111,11434,66.0
10111,11435,37.0
10111,11436,57.0
10112,10001,15.0
10112,10002,21.0
10112,10003,19.0
10112,10004,29.0
10112,10005,27.0
10112,10006,24.0
10112,10007,11.0
10112,10009,31.0
10112,10010,21.0
10112,10011,16.0
10112,10012,12.0
10112,10013,18.0
10112,10014,20.0
10112,10016,19.0
10112,10017,17.0
10112,10018,17.0
10112,10019,14.0
10112,10020,0.0
10112,10021,17.0
10112,10022,12.0
10112,10023,14.0
10112,10024,20.0
10112,10025,21.0
10112,10026,22.0
10112,10027,16.0
10112,10028,18.0
10112,10029,26.0
10112,10030,28.0
10112,10031,26.0
10112,10032,33.0
10112,10033,33.0
10112,10034,37.0
10112,10035,32.0
10112,10036,14.0
10112,10037,32.0
10112,10038,24.0
10112,10039,33.0
10112,10040,38.0
10112,10041,33.0
10112,10043,32.0
10112,10044,13.0
10112,10045,24.0
10112,10047,17.0
10112,10048,23.0
10112,10055,7.0
10112,10065,14.0
10112,10069,20.0
10112,10075,24.0
10112,10080,25.0
10112,10081,25.0
10112,10096,5.0
10112,10097,7.0
10112,10103,4.0
10112,10104,3.0
10112,10105,6.0
10112,10106,8.0
10112,10107,9.0
10112,10110,7.0
10112,10111,2.0
10112,10112,0.0
10112,10115,25.0
10112,10118,9.0
10112,10119,12.0
10112,10120,8.0
10112,10121,11.0
10112,10122,11.0
10112,10123,9.0
10112,10128,32.0
10112,10151,8.0
10112,10152,10.0
10112,10153,9.0
10112,10154,10.0
10112,10155,13.0
10112,10158,19.0
10112,10162,33.0
10112,10165,11.0
10112,10166,11.0
10112,10167,10.0
10112,10168,16.0
10112,10169,9.0
10112,10170,14.0
10112,10171,7.0
10112,10172,10.0
10112,10174,14.0
10112,10178,13.0
10112,10196,4.0
10112,10203,28.0
10112,10259,24.0
10112,10260,29.0
10112,10265,30.0
10112,10270,23.0
10112,10271,27.0
10112,10275,25.0
10112,10278,26.0
10112,10279,19.0
10112,10280,32.0
10112,10281,30.0
10112,10282,29.0
10112,10285,24.0
10112,10286,29.0
10112,10301,97.0
10112,10302,94.0
10112,10303,114.0
10112,10304,77.0
10112,10305,72.0
10112,10306,88.0
10112,10307,99.0
10112,10308,81.0
10112,10309,96.0
10112,10310,90.0
10112,10312,91.0
10112,10314,83.0
10112,10451,36.0
10112,10452,34.0
10112,10453,39.0
10112,10454,33.0
10112,10455,40.0
10112,10456,43.0
10112,10457,40.0
10112,10458,44.0
10112,10459,41.0
10112,10460,45.0
10112,10461,59.0
10112,10462,58.0
10112,10463,42.0
10112,10464,92.0
10112,10465,60.0
10112,10466,60.0
10112,10467,49.0
10112,10468,42.0
10112,10469,63.0
10112,10470,53.0
10112,10471,72.0
10112,10472,45.0
10112,10473,56.0
10112,10474,49.0
10112,10475,70.0
10112,11001,77.0
10112,11004,66.0
10112,11005,81.0
10112,11040,76.0
10112,11096,81.0
10112,11101,16.0
10112,11102,30.0
10112,11103,28.0
10112,11104,29.0
10112,11105,31.0
10112,11106,28.0
10112,11109,24.0
10112,11201,29.0
10112,11203,57.0
10112,11204,50.0
10112,11205,40.0
10112,11206,32.0
10112,11207,50.0
10112,11208,40.0
10112,11209,50.0
10112,11210,53.0
10112,11211,32.0
10112,11212,54.0
10112,11213,41.0
10112,11214,52.0
10112,11215,36.0
10112,11216,37.0
10112,11217,27.0
10112,11218,45.0
10112,11219,41.0
10112,11220,40.0
10112,11221,38.0
10112,11222,25.0
10112,11223,55.0
10112,11224,67.0
10112,11225,40.0
10112,11226,44.0
10112,11228,57.0
10112,11229,64.0
10112,11230,51.0
10112,11231,35.0
10112,11232,33.0
10112,11233,41.0
10112,11234,66.0
10112,11235,56.0
10112,11236,61.0
10112,11237,39.0
10112,11238,38.0
10112,11239,75.0
10112,11249,31.0
10112,11251,38.0
10112,11354,60.0
10112,11355,41.0
10112,11356,59.0
10112,11357,59.0
10112,11358,54.0
10112,11359,70.0
10112,11360,66.0
10112,11361,53.0
10112,11362,75.0
10112,11363,59.0
10112,11364,69.0
10112,11365,58.0
10112,11366,53.0
10112,11367,50.0
10112,11368,34.0
10112,11369,47.0
10112,11370,46.0
10112,11371,59.0
10112,11372,32.0
10112,11373,30.0
10112,11374,33.0
10112,11375,30.0
10112,11377,31.0
10112,11378,46.0
10112,11379,50.0
10112,11385,45.0
10112,11411,77.0
10112,11412,64.0
10112,11413,59.0
10112,11414,70.0
10112,11415,42.0
10112,11416,58.0
10112,11417,58.0
10112,11418,49.0
10112,11419,53.0
10112,11420,60.0
10112,11421,56.0
10112,11422,65.0
10112,11423,52.0
10112,11426,71.0
10112,11427,63.0
10112,11428,68.0
10112,11429,68.0
10112,11430,91.0
10112,11432,39.0
10112,11433,56.0
10112,11434,71.0
10112,11435,38.0
10112,11436,62.0
10115,10001,27.0
10115,10002,44.0
10115,10003,36.0
10115,10004,43.0
10115,10005,34.0
10115,10006,36.0
10115,10007,36.0
10115,10009,45.0
10115,10010,41.0
10115,10011,27.0
10115,10012,29.0
10115,10013,37.0
10115,10014,32.0
10115,10016,42.0
10115,10017,28.0
10115,10018,29.0
10115,10019,25.0
10115,10020,25.0
10115,10021,29.0
10115,10022,39.0
10115,10023,17.0
10115,10024,13.0
10115,10025,11.0
10115,10026,20.0
10115,10027,12.0
10115,10028,44.0
10115,10029,27.0
10115,10030,25.0
10115,10031,12.0
10115,10032,18.0
10115,10033,19.0
10115,10034,26.0
10115,10035,23.0
10115,10036,30.0
10115,10037,28.0
10115,10038,38.0
10115,10039,30.0
10115,10040,23.0
10115,10041,45.0
10115,10043,39.0
10115,10044,40.0
10115,10045,34.0
10115,10047,32.0
10115,10048,35.0
10115,10055,37.0
10115,10065,39.0
10115,10069,26.0
10115,10075,41.0
10115,10080,38.0
10115,10081,35.0
10115,10096,37.0
10115,10097,21.0
10115,10103,37.0
10115,10104,25.0
10115,10105,26.0
10115,10106,22.0
10115,10107,20.0
10115,10110,28.0
10115,10111,26.0
10115,10112,24.0
10115,10115,0.0
10115,10118,28.0
10115,10119,23.0
10115,10120,24.0
10115,10121,24.0
10115,10122,24.0
10115,10123,24.0
10115,10128,37.0
10115,10151,34.0
10115,10152,30.0
10115,10153,34.0
10115,10154,31.0
10115,10155,22.0
10115,10158,28.0
10115,10162,41.0
10115,10165,28.0
10115,10166,27.0
10115,10167,27.0
10115,10168,29.0
10115,10169,36.0
10115,10170,29.0
10115,10171,29.0
10115,10172,28.0
10115,10174,29.0
10115,10178,25.0
10115,10196,24.0
10115,10203,40.0
10115,10259,40.0
10115,10260,34.0
10115,10265,37.0
10115,10270,36.0
10115,10271,41.0
10115,10275,40.0
10115,10278,40.0
10115,10279,32.0
10115,10280,43.0
10115,10281,42.0
10115,10282,42.0
10115,10285,41.0
10115,10286,34.0
10115,10301,92.0
10115,10302,90.0
10115,10303,109.0
10115,10304,81.0
10115,10305,76.0
10115,10306,86.0
10115,10307,112.0
10115,10308,91.0
10115,10309,109.0
10115,10310,90.0
10115,10312,104.0
10115,10314,96.0
10115,10451,36.0
10115,10452,33.0
10115,10453,41.0
10115,10454,34.0
10115,10455,30.0
10115,10456,48.0
10115,10457,36.0
10115,10458,43.0
10115,10459,41.0
10115,10460,46.0
10115,10461,59.0
10115,10462,65.0
10115,10463,27.0
10115,10464,91.0
10115,10465,62.0
10115,10466,59.0
10115,10467,62.0
10115,10468,47.0
10115,10469,64.0
10115,10470,52.0
10115,10471,51.0
10115,10472,43.0
10115,10473,61.0
10115,10474,56.0
10115,10475,72.0
10115,11001,94.0
10115,11004,97.0
10115,11005,106.0
10115,11040,101.0
10115,11096,105.0
10115,11101,40.0
10115,11102,46.0
10115,11103,46.0
10115,11104,51.0
10115,11105,45.0
10115,11106,50.0
10115,11109,39.0
10115,11201,42.0
10115,11203,80.0
10115,11204,69.0
10115,11205,67.0
10115,11206,54.0
10115,11207,72.0
10115,11208,60.0
10115,11209,72.0
10115,11210,76.0
10115,11211,48.0
10115,11212,76.0
10115,11213,66.0
10115,11214,73.0
10115,11215,59.0
10115,11216,54.0
10115,11217,48.0
10115,11218,64.0
10115,11219,63.0
10115,11220,59.0
10115,11221,59.0
10115,11222,57.0
10115,11223,75.0
10115,11224,89.0
10115,11225,61.0
10115,11226,65.0
10115,11228,78.0
10115,11229,85.0
10115,11230,73.0
10115,11231,57.0
10115,11232,54.0
10115,11233,61.0
10115,11234,90.0
10115,11235,78.0
10115,11236,80.0
10115,11237,53.0
10115,11238,57.0
10115,11239,91.0
10115,11249,51.0
10115,11251,60.0
10115,11354,80.0
10115,11355,61.0
10115,11356,96.0
10115,11357,93.0
10115,11358,62.0
10115,11359,104.0
10115,11360,101.0
10115,11361,62.0
10115,11362,112.0
10115,11363,74.0
10115,11364,106.0
10115,11365,90.0
10115,11366,80.0
10115,11367,75.0
10115,11368,65.0
10115,11369,59.0
10115,11370,44.0
10115,11371,63.0
10115,11372,62.0
10115,11373,59.0
10115,11374,62.0
10115,11375,57.0
10115,11377,44.0
10115,11378,72.0
10115,11379,81.0
10115,11385,71.0
10115,11411,81.0
10115,11412,91.0
10115,11413,83.0
10115,11414,93.0
10115,11415,47.0
10115,11416,78.0
10115,11417,78.0
10115,11418,76.0
10115,11419,75.0
10115,11420,85.0
10115,11421,75.0
10115,11422,88.0
10115,11423,83.0
10115,11426,98.0
10115,11427,91.0
10115,11428,97.0
10115,11429,97.0
10115,11430,100.0
10115,11432,65.0
10115,11433,81.0
10115,11434,95.0
10115,11435,55.0
10115,11436,74.0
10301,10001,87.0
10301,10002,82.0
10301,10003,81.0
10301,10004,57.0
10301,10005,60.0
10301,10006,59.0
10301,10007,65.0
10301,10009,95.0
10301,10010,100.0
10301,10011,80.0
10301,10012,73.0
10301,10013,72.0
10301,10014,79.0
10301,10016,93.0
10301,10017,96.0
10301,10018,99.0
10301,10019,96.0
10301,10020,94.0
10301,10021,97.0
10301,10022,102.0
10301,10023,95.0
10301,10024,99.0
10301,10025,105.0
10301,10026,97.0
10301,10027,104.0
10301,10028,104.0
10301,10029,100.0
10301,10030,106.0
10301,10031,113.0
10301,10032,107.0
10301,10033,112.0
10301,10034,117.0
10301,10035,104.0
10301,10036,100.0
10301,10037,102.0
10301,10038,70.0
10301,10039,103.0
10301,10040,117.0
10301,10041,63.0
10301,10043,64.0
10301,10044,92.0
10301,10045,62.0
10301,10047,94.0
10301,10048,66.0
10301,10055,102.0
10301,10065,101.0
10301,10069,101.0
10301,10075,98.0
10301,10080,62.0
10301,10081,63.0
10301,10096,98.0
10301,10097,90.0
